4440,"The Dr. Catherine Ellison-Rosa Parks Early Education School has been awarded NAEYC Accreditation by the Academy for Early Childhood Program Acrreditation.   The facility is relatively new with internet access for Grades K0-3rd Grade and staff are committed to helping all students achieve academic and social success. Our school provides a before and after school homework and enrichment program and is open from 7:30AM-5:00PM. There are inclusion classes for each grade level as well as classes for English Language Learners, Sheltered English Instruction(SEI) program."
1080,"We believe all students should be prepared for a postsecondary education.  We provide students with a rigorous curriculum. Our students believe that the world is their oasis. There are 40 countries and 21 languages represented at English High School. Students have the opportunity to participate in many activities such as the mock trial team and debate club. Other activities include JROTC, music, theater, and dance. Our school is organized into two Small Learning Communities with a Freshman Academy. Last, we have a very holistic approach to education. We believe that all students can learn."
4140,"The Everett is committed to strong academics as well as social, arts, and athletic programming. Students' social needs are met through our school-wide social competency curriculum. Our science specialist works with K-5 students. Students also participate in the arts and communications classes at least once per week. Many classrooms benefit from weekly read-alouds by Screen Actors Guild members. Students also enthusiastically participate in our many extracurricular activities, including choir, art club, environmental club, science club, the school newspaper, and Playworks."
1162,"In September 2003, the reorganization of South Boston High School into three small high schools was completed and Excel High School became an autonomous Boston Public High school. At Excel, we take pride in our commitment to academic excellence promoting intellectual competence and responsible citizenship. As a college preparatory school with a focus on technology, students find the perfect blend of technology and content area subjects to get ready for college.  As a small school, we get the opportunity to know all our students and hold them accountable to reach their highest academic achievements"
1265,"--  Over 25 years of experience in educating Bostonís urban youth --  A national reputation and numerous awards for innovation and excellence --  A diverse, respectful, community-spirited student and faculty population --  An established set of teaching p"
2360,"LGF - Connecting, Learning, Achieving!  The LGFPMS mission is to provide students with a rigorous academic experience while striving to serve the whole child: mind, body, and spirit.  Our building is a new facility where every child has a laptop with wireless access.  We have a state of the art auditorium, science labs, a library, and music and dance studios"
4160,"Gardner Pilot Academy educates the minds and develops the character of all students in partnership with families and community to ensure all children become socially responsible and achieve academic excellence.  The Gardner is committed to providing high quality teaching and learning for all students along with meaningful enrichment opportunities through strong community partnerships. This year, we are proud to offer After-school, Adult Education, health services, counseling services, tutoring/mentoring,and character education to our students and families."
1430,"GEHS is a supportive learning environment where staff focuses on preparing students for successful transitions into college and careers. GEHS has a traditional 10th/11th grade program, College Prep Academy (CPA) for seniors and Online Learners Academy for overage students who need to work to support their families. The CPA includes a 10-week college immersion program. Seniors attend classes at colleges. The CPA also includes mentoring programs with  several local colleges and universities. Students participate in Community Service Internships throughout the city of Boston."
4190,"Our school's instructional program continues to improve with our full implementation of the districts mandates for reading, writing, math, science, and social studies. Our Science specialist insure that science is an important parts of our curriculum.   Our school features an art program for all students. Other special programs include: 7 Habits School, Before and After school programs, Family and Community Outreach Coordinator, On-site Counselors, 10 Boys Initiative, Student Leadership groups, and Technology Goes Home"
4130,"The Sarah Greenwood places great emphasis in developing a positive school climate where all students are respected. To help all students succeed, we offer extended learning programs for level 1 and 2 students. We also provide examination school prep classes, an after school sports program and a robotics club. All students learn two languages, Spanish and English. The school gives books to students four times during the year to help them build their home libraries. Our staff is deeply committed to participating in Professional Development and to reducing the achievement gap among all students."
4200,"The School Parent Council works extremely hard to raise money to support educational and recreational programs that benefit all children. We have a Hyde Park after school program to support our students. Our business partner Meredith and Grew on occasion also provides tutorial support for our students. As a means of weekly communication ìPrincipal Notesî are sent home to parents highlighting school-related activities. Our added  school wide focus is "" Academics + Athletics = Achievement"" Supported by parnerships with American Scores, Boston Celtics, and the New England Patriots."
4061,"Our school embraces a spirit of diversity, collaboration, and hard work. We hold a deep belief in engaging families as partners in education. We offer after school care on the premises in partnership with the YMCA. We have a full time Family Community Outreach Coordinator (FCOC) to engage families and the community."
4113,"Children are the heart and soul of the Nathan Hale School, a small community based school in the heart of historical Roxbury. Our school family is committed to effective teaching and best practices to prepare all students to achieve. The Nathan Hale continues to work hard to maintain adequate yearly progress. All classrooms use Investigations for math instruction. Our Family Center provides information about instructional programs and community resources. Urban Improv, Play Works, Cooperative Discipline, Class Meetings, parent involvement and high expectations support the development of a respectful school climate."
4210,"Haley Pilot School ìWhere every student achieves grade level standards and beyond.îWe striveÖï For every student to be motivated to learn through memorable experiences and connections to community. (Engagement)ï For every student and their family to be understood, respected and engaged. (Community)ï For our instruction to be inclusive yet different based on studentsí individual strengths and needs. (Equity)The Haley Pilot School is a learning community of approximately 300 students from k1 through grade 5. When you enter the building you enter a peaceful climate where all students and families feel welcome.  We are the first Boston Public School to be designated a ""Peace Zone"" and all students and faculty honor the Pledge for Peace and components that make it work. As a pilot school we have fostered strong partnerships with Boston College, UMass Boston and Harvard University to support all of our students. We have full-time interns from each of these universities. We also offer art, music (instrumental and vocal), physical education and technology to all students."
2440,"Our schoolís rigorous course design is based on the most contemporary research and standards based curriculum. We have the most up to date textbook in all subject areas, and a state of the art technology initiative that bolsters HP Thin-Client workstations in every classroom, a thirty seat computer, three (30) MacBook lap top Class Carts and research laboratory and a full multimedia library. The Harbor Schools educational philosophy is that students are taught to work collaboratively through inquiry based learning. Through guided practice students learn to interact effectively and to take responsibility for each others learning while encompassed in higher order thinking skills.  Being a full inclusion school our systemic approach is the use a RTI (Response to Intervention) three tier model while differentiating instruction, and adaptive technologies for all students according to their individual student data profiles. This model is supported by our strong partnership with the Dr. William Henderson Inclusion Elementary School and our extensive work with the Neighborhood House Charter School. Our educators are trained to implement the AVID program which provides foundational support to each student in organizational skills, daily homework expectations, Cornell Note taking, time management, Socratic Seminars, and goal setting on the path for college success. Motivation in the AVID program ensures that our students will succeed in a rigorous curriculum, increase their enrollment in four year colleges, and become well educated, responsible participants and leaders in our society."
4280,"The Harvard-Kent School welcomes students to a safe and rigorous learning environment,which includes after school tutoring programs in math and reading. It's about thinking here! Students read books, do math and science, work with computers, write stories, make art, sing, and participate in athletics. We believe that all children can learn and through their learning create and realize their dreams. The HarvardKent School has a wonderful library, spacious and bright classrooms, a great gymnasium, cafeteria, playground, and a new outdoor classroom. We are a diverse and caring community."
4460,"Our focus on the whole child makes our school special.  Our state of the art facility for young children offers small class size, an extended day, and classroom teaching teams that allow children to fully participate in their own learning. The Children's Museum Countdown to Kindergarten exhibit is modeled after our own typical kindergarten classroom. We are a pilot site for Life is Good /Project Joy Playmakers which supports joyful play experiences and staff development. Dimock Health Center and Suzuki Institute provide a variety of family and child services."
4391,"The Henderson is a small school serving students from diverse backgrounds in early childhood through grade 5.  We are an inclusive school.  Students involved in general education, students with disabilities, and students considered talented and gifted learn together and from each other.  Teachers and support staff team to help children learn and succeed.  We offer a comprehensive curriculum with enriched arts experiences.  Our greatest achievement is the progress of our students as demonstrated by the quality of their work, positive interactions, art displays, performances, and school / community service."
4230,"At the Hennigan, we welcome and celebrate a diverse student community. All of our students learn in a culturallysensitive environment with educators who have each been trained to meet the needs of individual children. From our students who have just arrived to the country, to our Advanced Work Class students and students with special needs, our entire school community is sensitive and supportive of the many different learning styles and needs that our students present. We strive daily to meet the needs of all of our learners and instill in them the value of respect for self and others, and the love for learning."
4053,The Hernandez School is a Pre-K/Grade 8 school where all students learn in both Spanish and English. Our student/teacher ratio is 25:2. We are a demonstration school for Two-Way Language methodology and Expeditionary Learning.  Students engage in project-based learning experiences related to an overall theme.  Students have a WORKING knowledge of the concepts because they spend their time doing hands-on projects integrating all subject areas.  Creative arts are integrated throughout the curriculum.
4242,"Our new school is a community based, full service school with a strong academic focus. Our modernized building includes a gymnasium, cafeteria and auditorium, aall of whis are used to enchance our academic offerings. we have many community partners including Bird St. Community Center, Discovering Justice, Boston Medical center, Mass Health Smiles, Black Ministerial Alliance and New England School of Optometry"
4250,"The Holland School envisions a rich educational environment that prepares our students to be lifelong learners and productive, responsible members of the global community. We provide: Music, Art, Swimming, PE, a school-based therapy program & a full time social worker. All students receive technology once a week.The Holland School runs after-school programs. Academic after school tutoring & MCAS support offered. Diamond Educators Mentoring Program for grades 3 to 5  meets monthly on Saturday afternoons. Daily character education program & mentor Program."
4084,"The Holmes School is an inclusion school. Our mission is to educate our students in a safe, nurturing environment that encourages creativity and self-esteem and maximizes students' academic achievement within a learning community. We offer small class size, full day K1 and K2. The building has a bright, cheerful atmosphere and the advantages of a Library/Media Center, a Science Laboratory, playground, auditorium/gym and a cafeteria.  Our performing arts program, which comprises of music and chorus encourages our students to explore their different talents. We also have a flourishing science program."
4610,"As the oldest public day school for the Deaf in the U.S., the Horace Mann School remains unique by serving students, ages 3-22, in the public sector,in a comprehensive school that is addressing education reform. As a premier school in the area of Deaf Ed.,The school is active in structuring the school day to provide Professional Learning Communities for all faculty, addressing National Trends in Deaf Education. Formative and Summative Assessment Data is thoughfully and individually analysed for its instructional implications to ensure continuous student growth and achievement,and standards accessibility."
4260,"The Hurley, located in Boston's South End, is one of only three Spanish-English dual immersion schools in Boston.  Our school enrolls approximately 300 students in grades K1-8.  We fill our classrooms with student teachers, paraprofessionals and volunteers to keep our teacher to student ratios as low as possible.The Hurley offers mentoring, enrichment activities and intensive academic support to those  needing help.  Our enrichment activities include choral music instruction, visual arts, science, Project Alerta."
2140,"The Irving Middle School teaches students how to find their ""voice,"" the skill to impact the people around them.  All staff works together to ensure that our students ""sweat"" every day, work hard in every class.  Our lessons engage our students in solving problems and expressing their opinions in ways that build resourcefulness, stamina and independence.  We also offer tremendous arts and science opportunities.  In sixth grade, students sample dance, visual art, theater, and applied science.  They then choose a ""major,"" focusing their efforts more deeply in one of these areas. In the Applied Science major, they study Animal Behavior in our Live Animal Lab located in the building.  In eighth grade, students study engineering. Amidst this challenging academic environment, we offer supports and enrichment opportunities to enable students to reach their potential.  After-school programs like Citizen Schools and Tenacity and counseling programs involving the Alliance for Inclusion and Prevention provide students with the nurturing they need to challenge themselves."
4620,"Our community comes together as a whole each day at 7:30 a.m. to celebrate our country and our character. We learn about special events and happenings from the Red Sox to the Golden Rule. We are a caring community as evidenced by achievement scores,  our nurturing and enriching school environment, and core curriculum.  The Jackson Mann K-8 School employs a range of social emotional supports to assist children in their development.  Included are the wellness project, running and walking clubs and mental health services.  We are a special education inclusion school, and we have a successful autistic program."
1440,"Edward M. Kennedy Academy for Health careers is a small, academically rigorous learning community for students who express an interest in the health professions. Kennedy Academy supports students as they develop academic, social, and personal skills they will need to succeed in higher education and in health care careers. Individual guidance and support help each student set high expectations for personal achievement. Located on the campus of Northeastern University, the Kennedy Academy offers students an opportunity to experience their high school years within an urban college environment."
4270,"John F. Kennedy School aspires to prepare its students to meet the high demands of 21st Century standards.  Thus, John F. Kennedy students will be sociable, creative thinkers, skilled problem solvers, effective communicators, and technology versed.  They will be Active, Confident, Disciplined, Respectful, Kind and Hones- They will be the best they can be!  The John F. Kennedy Community includes a dedicated staff, supportive families, and motivated students. Our curriculum supports strong literacy and math skills."
4541,"The P. J. Kennedy is a small, close-knit community where the staff consider the students as part of their family. The school community works together to create a supportive school culture that strives to meet the individual academic needs of all students. Students experience a literacy-based integrated visual arts program with their work on display throughout the school. Students in grade 3 participate in the Boston Ballet. Students in grades 4 and 5 receive violin instruction. We also offer America SCORES Soccer and Literacy program, and the YMCA After School Program."
4390,"The Kenny School understands the needs of the multicultural learning community. We have dedicated ESL (English as a Second Lanugage) teachers. A small learning environment enables us to build strong relationships. The Reading Street curriculum, Readers' and Writers' Workshop, and On Our Way to English are used for teaching English Language Arts. The Kenny offers many opportunities for children to be successful, especially in the areas of music/instrument lessons, technology, the arts, world language studies, dance, and community services. We are currently the only elementary school that has a marching band."
4031,"The Kilmer is an academically rigorous school with an experienced, caring staff.  We are one school in two buildings.  Our K1-3rd grade students and two special needs classes are in the original building.  Our 4th-8th grade students are in a newly renovated school.  All our students learn reading and writing through whole class lesson, small group and individual work.  We offer art, music, drama, physical education, and science classes.  The science lab in the Upper School is completely updated and fully-equipped.  The Kilmer is a school focused on high achievement for all students."
4055,"The Martin Luther King, Jr. K-8 School exemplifies the true meaning of Dr. King's dream. Students are not judged by the color of their skin, but by the content of their character. We celebrate and teach a different character trait each month, to help build students' self-esteem. To achieve academic success, we must first teach responsibility and productivity. Students are taught to serve the school and the community for the common good."
4291,"The Lee Academy mission is to ensure the healthy, full development of the whole child (ages 3-11) by building academic skills, social/emotional competencies, and developing engaged and responsible students.   To better serve our children, we are a school committed to fostering and tending to the collegiality, professional growth, intellectual exploration, leadership development and the emotional wellñbeing of all adults in our community.  Further, we develop authentic relationships with families, engaging them as co-teachers in their childís learning and development."
4290,"The Joseph Lee Elementary School community continuously works towards creating an environment where high performance standards exist for all students. We believe this model encourages organization, middle school readiness as well as higher academic potential.  As an AVID elementary school that departmentalizes teaching, we believe every student will attend college.  Our program fosters responsibility, college readiness skills and a respectful atmosphere.  We are committed to helping each student reach his/her academic potential."
4331,"We want our students to be ""lifelong learners"".  Although known for our strong academic program, we also offer a full arts curriculum which includes visual art, band and chorus. All of our teachers are trained in Responsive Classroom, a social skills curriculum that helps create a respectful and safe environment for our children. As a pilot school,we have the freedom to make informed decisions about our curriculum and how we service our students. We have developed meaningful partnerships that provide us with interns, student teachers and cooperative students who give our teachers and students additional support."
1171,"The Mary Lyon Pilot High School (MLPHS) is designed as a co-teaching, full inclusion model that accommodates 10 regular education students and 5 students with special needs in each classroom. To better serve the students, our teachers are dually licensed in their content areas and special education. We endeavor to build in each child the sense of confidence in his/her abilities to learn solutions and solve problems. To achieve this, we promote a strong sense of a learning community by emphasizing and fostering the notion of PRIDE (Proactive, Respect, Integrity, Determination, and Excellence) as our core values."
